id,title,creator,date_avg,date_range_start,date_range_end,type,file
MQDQ-253,tristia 1,"Ovidius Naso, Publius",10,9,12,poetry,lat_+0030_MQDQ-253.txt
MQDQ-254,tristia 2,"Ovidius Naso, Publius",10,9,12,poetry,lat_+0030_MQDQ-254.txt
MQDQ-255,tristia 3,"Ovidius Naso, Publius",10,9,12,poetry,lat_+0030_MQDQ-255.txt
MQDQ-256,tristia 4,"Ovidius Naso, Publius",10,9,12,poetry,lat_+0030_MQDQ-256.txt
MQDQ-257,tristia 5,"Ovidius Naso, Publius",10,9,12,poetry,lat_+0030_MQDQ-257.txt
MQDQ-258,ex Ponto 1,"Ovidius Naso, Publius",13,13,13,poetry,lat_+0030_MQDQ-258.txt
MQDQ-259,ex Ponto 2,"Ovidius Naso, Publius",13,13,13,poetry,lat_+0030_MQDQ-259.txt
MQDQ-260,ex Ponto 3,"Ovidius Naso, Publius",13,13,13,poetry,lat_+0030_MQDQ-260.txt
IT-LAT0029_4,Invectiva in Ciceronem,Pseudo-Sallust,-13,-40,14,prose,lat_-0049_IT-LAT0029_4.txt
IT-LAT0996,Res romanae,Cornelius Severus,-13,-40,14,poetry,lat_-0037_IT-LAT0996.txt
MQDQ-46,carminum fragmenta,Cornelius Seuerus,-13,-40,14,poetry,lat_-0049.0_MQDQ-46.txt
MQDQ-239,obtrectatores Vergilii,Numitorius,-13,-39,14,poetry,lat_0050.0_MQDQ-239.txt
MQDQ-385,carminis fragmentum,Arbonius Silo,-7,-27,14,poetry,lat_0050.0_MQDQ-385.txt
MQDQ-58,carminis fragmentum,Dorcatius,-7,-27,14,poetry,lat_0050.0_MQDQ-58.txt
MQDQ-112,tragoediarum fragmenta,Gracchus,-7,-27,14,poetry,lat_0050.0_MQDQ-112.txt
MQDQ-113,cynegeticon,Grattius,-7,-27,14,poetry,lat_0050.0_MQDQ-113.txt
MQDQ-391,de bello Aegiptiaco,Rabirius,-7,-27,14,poetry,lat_0050.0_MQDQ-391.txt
MQDQ-392,carminum fragmenta,Rabirius,-7,-27,14,poetry,lat_0050.0_MQDQ-392.txt
MQDQ-108,Aratea,Germanicus Caesar,9,4,14,poetry,lat_+0017_MQDQ-108.txt
MQDQ-109,Arateorum fragmenta,Germanicus Caesar,9,4,14,poetry,lat_+0017_MQDQ-109.txt
IT-LAT0278,Res gestae,"Augustus, Gaius Iulius Caesar Octavianus",14,14,14,prose,lat_0013_IT-LAT0278.txt
MQDQ-261,ex Ponto 4,"Ovidius Naso, Publius",16,16,16,poetry,lat_+0030_MQDQ-261.txt
IT-LAT0142,Ab Urbe condita,"Livius, Titus",-7,-31,17,prose,lat_-001_IT-LAT0142.txt
MQDQ-264,phaenomenon fragmenta,"Ovidius Naso, Publius",-3,-25,18,poetry,lat_+0030_MQDQ-264.txt
MQDQ-187,astronomica,Marcus Manilius,15,10,20,poetry,lat_+0050.0_MQDQ-187.txt
MQDQ-99,carminis fragmentum,Albinouanus Pedo,-1,-25,25,poetry,lat_-0049.0_MQDQ-99.txt
MQDQ-178,"corpus Tibullianum 3, 1-6",Lygdamus,1,-25,25,poetry,lat_0050.0_MQDQ-178.txt
IT-LAT0632,De figuris sententiarum et elocutionis,"Lupus, Publius Rutilius",12,1,25,prose,lat_0050_IT-LAT0632.txt
MQDQ-105,epigramma,Asinius Gallus,-7,-10,30,poetry,lat_-007_MQDQ-105.txt
IT-LAT0148,Historia Romana,"Velleius Paterculus, Caius",30,30,30,prose,lat_0029_IT-LAT0148.txt
IT-LAT0883,Factorum et dictorum memorabilium libri novem,Valerius Maximus,31,31,31,prose,lat_0030_IT-LAT0883.txt
MQDQ-269,carminis fragmentum,Sextus Paconianus,16,1,32,poetry,lat_+0050.0_MQDQ-269.txt
MQDQ-267,*consolatio ad Liuiam,Pseudo-Ovid,24,12,37,poetry,lat_+0030_MQDQ-267.txt
IT-LAT0382,De medicina,"Celsus, Cornelius Aulus",25,14,37,prose,lat_0030_IT-LAT0382.txt
MQDQ-104,carminis fragmentum,Gaetulicus,26,1,39,poetry,lat_0026_MQDQ-104.txt
IT-LAT0083,Consolatio ad Marciam,"Seneca, Lucius Annaeus",40,39,40,prose,lat_0040_IT-LAT0083.txt
IT-LAT0116,Consolatio ad Helviam matrem,"Seneca, Lucius Annaeus",42,42,42,prose,lat_0041_IT-LAT0116.txt
IT-LAT0112,Consolatio ad Polybium,"Seneca, Lucius Annaeus",43,41,44,prose,lat_0043_IT-LAT0112.txt
IT-LAT0266,De chorographia,"Mela, Pomponius",44,44,44,prose,lat_0050_IT-LAT0266.txt
MQDQ-224,carminum fragmenta,Iulius Montanus,12,-25,50,poetry,lat_0050.0_MQDQ-224.txt
MQDQ-303,"fabulae, appendix",Phaedrus,25,1,50,poetry,lat_0050.0_MQDQ-303.txt
MQDQ-298,fabulae 1,Phaedrus,25,1,50,poetry,lat_0050.0_MQDQ-298.txt
MQDQ-299,fabulae 2,Phaedrus,25,1,50,poetry,lat_0050.0_MQDQ-299.txt
MQDQ-300,fabulae 3,Phaedrus,25,1,50,poetry,lat_0050.0_MQDQ-300.txt
MQDQ-301,fabulae 4,Phaedrus,25,1,50,poetry,lat_0050.0_MQDQ-301.txt
MQDQ-302,fabulae 5,Phaedrus,25,1,50,poetry,lat_0050.0_MQDQ-302.txt
MQDQ-341,praetextae fragmentum,Pomponius Secundus,41,31,51,poetry,lat_0044_MQDQ-341.txt
MQDQ-340,tragoediarum fragmenta,Pomponius Secundus,41,31,51,poetry,lat_0044_MQDQ-340.txt
MQDQ-425,Hercules furens,"Seneca, Lucius Annaeus",53,41,54,poetry,lat_+0034_MQDQ-425.txt
IT-LAT0228,Apocolocyntosis Divi Claudii,"Seneca, Lucius Annaeus",54,54,54,prose,lat_0054_IT-LAT0228.txt
IT-LAT0045,De brevitate vitae,"Seneca, Lucius Annaeus",51,48,55,prose,lat_0049_IT-LAT0045.txt
IT-LAT0425,Commentarii,"Pedianus, Asconius",55,54,57,prose,lat_0050_IT-LAT0425.txt
IT-LAT0079,De vita beata,"Seneca, Lucius Annaeus",58,54,59,prose,lat_0058_IT-LAT0079.txt
IT-LAT0239,De arboribus,"Columella, Lucius Iunius Moderatus",45,30,60,prose,lat_0050_IT-LAT0239.txt
MQDQ-155,carminis fragmentum,Attius Labeo,43,25,62,poetry,lat_0050.0_MQDQ-155.txt
MQDQ-291,choliambi,Persius,56,50,62,poetry,lat_0048_MQDQ-291.txt
MQDQ-292,saturae,Persius,56,50,62,poetry,lat_0048_MQDQ-292.txt
IT-LAT0071,De tranquillitate animi,"Seneca, Lucius Annaeus",56,47,62,prose,lat_0062_IT-LAT0071.txt
IT-LAT0078,De otio,"Seneca, Lucius Annaeus",58,47,62,prose,lat_0062_IT-LAT0078.txt
IT-LAT0072,De constantia sapientis,"Seneca, Lucius Annaeus",54,47,64,prose,lat_0049_IT-LAT0072.txt
MQDQ-173,carminum fragmenta,Lucilius iunior,40,15,65,poetry,lat_0050.0_MQDQ-173.txt
MQDQ-430,Oedipus,"Seneca, Lucius Annaeus",50,41,65,poetry,lat_+0034_MQDQ-430.txt
MQDQ-429,Phaedra,"Seneca, Lucius Annaeus",50,41,65,poetry,lat_+0034_MQDQ-429.txt
MQDQ-428,Medea,"Seneca, Lucius Annaeus",53,41,65,poetry,lat_+0034_MQDQ-428.txt
IT-LAT0073,De providentia,"Seneca, Lucius Annaeus",53,41,65,prose,lat_0063_IT-LAT0073.txt
IT-LAT0109,Agamemnon,"Seneca, Lucius Annaeus",53,41,65,poetry,lat_0065_IT-LAT0109.txt
MQDQ-171,carminum fragmenta,Lucanus,58,55,65,poetry,lat_0052_MQDQ-171.txt
MQDQ-427,Phoenissae,"Seneca, Lucius Annaeus",60,41,65,poetry,lat_+0034_MQDQ-427.txt
MQDQ-426,Troades,"Seneca, Lucius Annaeus",60,41,65,poetry,lat_+0034_MQDQ-426.txt
IT-LAT0237,Ilias Latina,Baebius Italicus,60,54,65,poetry,lat_0065_IT-LAT0237.txt
MQDQ-29,"de re rustica, liber X","Columella, Lucius Iunius Moderatus",62,60,65,poetry,lat_0050.0_MQDQ-29.txt
MQDQ-170,Pharsalia,Lucanus,62,60,65,poetry,lat_0052_MQDQ-170.txt
MQDQ-432,Thyestes,"Seneca, Lucius Annaeus",62,41,65,poetry,lat_+0034_MQDQ-432.txt
MQDQ-435,carminum fragmenta,"Seneca, Lucius Annaeus",64,63,65,poetry,lat_+0034_MQDQ-435.txt
IT-LAT0230,Epistulae morales ad Lucilium,"Seneca, Lucius Annaeus",64,63,65,prose,lat_0062_IT-LAT0230.txt
MQDQ-297,fragmenta,Petronius,64,64,65,poetry,lat_0066_MQDQ-297.txt
MQDQ-295,satyricon,Petronius,64,64,65,poetry,lat_0066_MQDQ-295.txt
MQDQ-296,bellum ciuile,Petronius,65,65,65,poetry,lat_0066_MQDQ-296.txt
LC-10,Einsiedeln Eclogues,[Auctor incertus],61,54,68,poetry,lat_0050_LC-10.txt
MQDQ-632,eclogae,Calpurnius Siculus,61,54,68,poetry,lat_0050.0_MQDQ-632.txt
MQDQ-235,carminum fragmenta,Nero imperator,61,54,68,poetry,lat_0052_MQDQ-235.txt
MQDQ-508,carminum fragmenta,Vagellius,50,25,75,poetry,lat_0050.0_MQDQ-508.txt
MQDQ-263,*halieutica,Pseudo-Ovid,17,17,79,poetry,lat_+0030_MQDQ-263.txt
MQDQ-620,uersus metrici,Caesius Bassus,40,1,79,poetry,lat_0050.0_MQDQ-620.txt
MQDQ-194,de spectaculis,Martialis,80,80,80,poetry,lat_0071_MQDQ-194.txt
IT-LAT0588,Opuscula rerum rusticarum,"Frontinus, Sextus Iulius",74,64,84,prose,lat_0050_IT-LAT0588.txt
MQDQ-207,epigrammata 13,Martialis,84,83,85,poetry,lat_0071_MQDQ-207.txt
MQDQ-208,epigrammata 14,Martialis,84,83,85,poetry,lat_0071_MQDQ-208.txt
MQDQ-195,epigrammata 1,Martialis,85,84,86,poetry,lat_0071_MQDQ-195.txt
MQDQ-196,epigrammata 2,Martialis,86,86,87,poetry,lat_0071_MQDQ-196.txt
MQDQ-197,epigrammata 3,Martialis,87,87,87,poetry,lat_0071_MQDQ-197.txt
MQDQ-198,epigrammata 4,Martialis,88,88,88,poetry,lat_0071_MQDQ-198.txt
MQDQ-199,epigrammata 5,Martialis,89,89,89,poetry,lat_0071_MQDQ-199.txt
MQDQ-450,belli Germanici fragmentum,"Statius, Publius Papinius",86,83,90,poetry,lat_0070_MQDQ-450.txt
MQDQ-200,epigrammata 6,Martialis,90,90,91,poetry,lat_0071_MQDQ-200.txt
MQDQ-448,Thebais,"Statius, Publius Papinius",86,80,92,poetry,lat_0070_MQDQ-448.txt
MQDQ-201,epigrammata 7,Martialis,92,92,92,poetry,lat_0071_MQDQ-201.txt
MQDQ-202,epigrammata 8,Martialis,94,94,94,poetry,lat_0071_MQDQ-202.txt
MQDQ-203,epigrammata 9,Martialis,94,94,94,poetry,lat_0071_MQDQ-203.txt
MQDQ-204,epigrammata 10,Martialis,95,95,95,poetry,lat_0071_MQDQ-204.txt
IT-LAT0588_1,Strategemata,"Frontinus, Sextus Iulius",89,84,96,prose,lat_0050_IT-LAT0588_1.txt
MQDQ-421,tragoediae fragmentum,Scaeuus Memor,89,81,96,poetry,lat_0050.0_MQDQ-421.txt
MQDQ-506,saturarum fragmenta,Turnus,89,81,96,poetry,lat_0050.0_MQDQ-506.txt
IT-LAT0332,Institutio oratoria,"Quintilianus, Marcus Fabius",89,81,96,prose,lat_0091_IT-LAT0332.txt
IT-LAT0563,Silvae,"Statius, Publius Papinius",92,89,96,poetry,lat_0050_IT-LAT0563.txt
IT-LAT0563_1,Achilleida,"Statius, Publius Papinius",95,95,96,poetry,lat_0050_IT-LAT0563_1.txt
MQDQ-205,epigrammata 11,Martialis,96,96,96,poetry,lat_0071_MQDQ-205.txt
MQDQ-446,Punica,Silius Italicus,88,80,97,poetry,lat_0068_MQDQ-446.txt
MQDQ-473,carminis fragmentum,Sulpicia,88,78,98,poetry,lat_0050.0_MQDQ-473.txt
IT-LAT0588_2,De aquaeductu urbis Romae,"Frontinus, Sextus Iulius",98,98,98,prose,lat_0050_IT-LAT0588_2.txt
IT-LAT0534_1,De origine et situ Germanorum,"Tacitus, Publius (Gaius) Cornelius",98,98,98,prose,lat_0116_IT-LAT0534_1.txt
IT-LAT0534_2,De vita Iulii Agricolae,"Tacitus, Publius (Gaius) Cornelius",98,98,98,prose,lat_0116_IT-LAT0534_2.txt
LC-19,Ad Caesarem Senem de Re Publica Epistula,Pseudo-Sallust,-1,-34,100,prose,lat_-0049_LC-19.txt
IT-LAT0284,Appendix Vergiliana,[Auctor incertus],50,1,100,poetry,lat_-0049_IT-LAT0284.txt
MQDQ-163,laus Pisonis,[Auctor incertus],50,1,100,poetry,lat_0050.0_MQDQ-163.txt
MQDQ-434,*Octauia,"Seneca, Lucius Annaeus",84,68,100,poetry,lat_+0034_MQDQ-434.txt
MQDQ-510,Argonautica,Valerius Flaccus,87,75,100,poetry,lat_0050.0_MQDQ-510.txt
IT-LAT0111,Panegyricus Traiano,"Plinius Gaius, Cecilius Secundus",100,100,100,prose,lat_0100_IT-LAT0111.txt
MQDQ-206,epigrammata 12,Martialis,101,101,102,poetry,lat_0071_MQDQ-206.txt
MQDQ-556,carmen,Sentius Augurinus,105,105,105,poetry,lat_0100.0_MQDQ-556.txt
IT-LAT0342,Expositio et ratio omnium formarum,Balbus,96,86,106,prose,lat_0100_IT-LAT0342.txt
IT-LAT0534_3,Dialogus de oratoribus,"Tacitus, Publius (Gaius) Cornelius",104,102,107,prose,lat_0116_IT-LAT0534_3.txt
MQDQ-554,epigramma,Verginius Rufus,103,97,109,poetry,lat_0097_MQDQ-554.txt
IT-LAT0534_4,Historiae,"Tacitus, Publius (Gaius) Cornelius",104,100,109,prose,lat_0116_IT-LAT0534_4.txt
MQDQ-330,carmina epistulis inserta,"Plinius Gaius, Cecilius Secundus",104,96,112,poetry,lat_0086_MQDQ-330.txt
IT-LAT0345,De limitibus,Hyginus the Elder,108,100,117,prose,lat_0100_IT-LAT0345.txt
IT-LAT0346,De generibus controversiarum,Hyginus the Elder,108,100,117,prose,lat_0100_IT-LAT0346.txt
IT-LAT0349,De condicionibus agrorum,Hyginus the Elder,108,100,117,prose,lat_0100_IT-LAT0349.txt
IT-LAT0120,De grammaticis et rhetoribus,"Svetonius Tranquillus, Caius",111,105,117,prose,lat_0113_IT-LAT0120.txt
IT-LAT0720,De poetis,"Svetonius Tranquillus, Caius",111,105,117,prose,lat_0113_IT-LAT0720.txt
IT-LAT0325,Historiarum Alexandri Magni libri X,"Curtius Rufus, Quintus",62,1,125,prose,lat_0050_IT-LAT0325.txt
MQDQ-433,Hercules Oetaeus,"Seneca, Lucius Annaeus",82,41,125,poetry,lat_+0034_MQDQ-433.txt
IT-LAT0054,Vitae Caesarum,"Svetonius Tranquillus, Caius",118,111,125,prose,lat_0121_IT-LAT0054.txt
IT-LAT0534,Annales,"Tacitus, Publius (Gaius) Cornelius",120,110,125,prose,lat_0116_IT-LAT0534.txt
MQDQ-150,saturae,Iunius Iuuenalis,115,100,130,poetry,lat_0095_MQDQ-150.txt
IT-LAT0339,De condicionibus agrorum,"Flaccus, Siculus",118,98,138,prose,lat_0100_IT-LAT0339.txt
IT-LAT0340,De divisis et assignatis,"Flaccus, Siculus",118,98,138,prose,lat_0100_IT-LAT0340.txt
IT-LAT0341,De quaestoriis agris,"Flaccus, Siculus",118,98,138,prose,lat_0100_IT-LAT0341.txt
MQDQ-115,carminum fragmenta,Hadrianus imperator,124,110,138,poetry,lat_0107_MQDQ-115.txt
MQDQ-96,carmina (anth. Riese),Florus,127,117,138,poetry,lat_0100.0_MQDQ-96.txt
MQDQ-470,"Adelphoe, periocha",Sulpicius Apollinaris,125,100,150,poetry,lat_0150.0_MQDQ-470.txt
MQDQ-465,"Andria, periocha",Sulpicius Apollinaris,125,100,150,poetry,lat_0150.0_MQDQ-465.txt
MQDQ-471,*epigramma ap. Don. u. Verg.,Sulpicius Apollinaris,125,100,150,poetry,lat_0150.0_MQDQ-471.txt
MQDQ-467,"Eunuchus, periocha",Sulpicius Apollinaris,125,100,150,poetry,lat_0150.0_MQDQ-467.txt
MQDQ-466,"Hautontimorumenos, periocha",Sulpicius Apollinaris,125,100,150,poetry,lat_0150.0_MQDQ-466.txt
MQDQ-469,"Hecyra, periocha",Sulpicius Apollinaris,125,100,150,poetry,lat_0150.0_MQDQ-469.txt
MQDQ-472,hexasticha in Aeneidos libris,Sulpicius Apollinaris,125,100,150,poetry,lat_0150.0_MQDQ-472.txt
MQDQ-468,"Phormio, periocha",Sulpicius Apollinaris,125,100,150,poetry,lat_0150.0_MQDQ-468.txt
MQDQ-223,carminum fragmenta,Annianus,130,110,160,poetry,lat_0150.0_MQDQ-223.txt
MQDQ-336,*fragmentum poeticum flor. c. 7 insertum,"Apuleius, Lucius",165,160,170,poetry,lat_0147_MQDQ-336.txt
IT-LAT0407,Quaestiones,"Caecilius Africanus, Sextus",150,125,175,prose,lat_0150_IT-LAT0407.txt
MQDQ-213,fragmentum,Marullus,170,161,180,poetry,lat_0050.0_MQDQ-213.txt
IT-LAT0044,Acta martyrum scillitanorum,[Auctor incertus],180,180,180,prose,lat_0180_IT-LAT0044.txt
MQDQ-335,carminum fragmenta,"Apuleius, Lucius",170,150,190,poetry,lat_0147_MQDQ-335.txt
IT-LAT0043,Metamorphoses,"Apuleius, Lucius",170,150,190,prose,lat_0158_IT-LAT0043.txt
IT-LAT0360,Noctes Atticae,"Gellius, Aulus",175,160,190,prose,lat_0150_IT-LAT0360.txt
IT-LAT0062,Ad martyres,"Tertullianus, Quintus Septimius Florens",197,196,197,prose,lat_0197_IT-LAT0062.txt
IT-LAT0246,Apologeticum,"Tertullianus, Quintus Septimius Florens",197,196,197,prose,lat_0197_IT-LAT0246.txt
IT-LAT0448,Ad nationes,"Tertullianus, Quintus Septimius Florens",197,196,197,prose,lat_0197_IT-LAT0448.txt
IT-LAT0737,Adversus Iudaeos,"Tertullianus, Quintus Septimius Florens",197,197,197,prose,lat_0198_IT-LAT0737.txt
IT-LAT0058,De spectaculis,"Tertullianus, Quintus Septimius Florens",197,196,197,prose,lat_0199_IT-LAT0058.txt
IT-LAT0248,De testimonio animae,"Tertullianus, Quintus Septimius Florens",198,197,198,prose,lat_0198_IT-LAT0248.txt
MQDQ-345,carmina Priapea,[Auctor incertus],87,-27,200,poetry,lat_0150.0_MQDQ-345.txt
IT-LAT0051,Fabulae,"Hyginus, Gaius Iulius",88,-25,200,prose,lat_0050_IT-LAT0051.txt
IT-LAT0355,De astronomia,"Hyginus, Gaius Iulius",88,-25,200,prose,lat_0050_IT-LAT0355.txt
IT-LAT0784,Declamationes,Calpurnius Flaccus,137,75,200,prose,lat_0100_IT-LAT0784.txt
IT-LAT0348,Constitutio limitum,Hyginus: Gromaticus,145,75,200,prose,lat_0100_IT-LAT0348.txt
MQDQ-436,*epigrammata,Pseudo-Seneca,150,100,200,poetry,lat_+0034_MQDQ-436.txt
MQDQ-394,Amphitruo,argumenta Plautina,150,100,200,poetry,lat_0050.0_MQDQ-394.txt
MQDQ-395,Asinaria,argumenta Plautina,150,100,200,poetry,lat_0050.0_MQDQ-395.txt
MQDQ-396,Aulularia,argumenta Plautina,150,100,200,poetry,lat_0050.0_MQDQ-396.txt
MQDQ-397,Captiui,argumenta Plautina,150,100,200,poetry,lat_0050.0_MQDQ-397.txt
MQDQ-398,Casina,argumenta Plautina,150,100,200,poetry,lat_0050.0_MQDQ-398.txt
MQDQ-399,Cistellaria,argumenta Plautina,150,100,200,poetry,lat_0050.0_MQDQ-399.txt
MQDQ-400,Curculio,argumenta Plautina,150,100,200,poetry,lat_0050.0_MQDQ-400.txt
MQDQ-401,Epidicus,argumenta Plautina,150,100,200,poetry,lat_0050.0_MQDQ-401.txt
MQDQ-402,Menaechmi,argumenta Plautina,150,100,200,poetry,lat_0050.0_MQDQ-402.txt
MQDQ-403,Mercator,argumenta Plautina,150,100,200,poetry,lat_0050.0_MQDQ-403.txt
MQDQ-404,Miles gloriosus,argumenta Plautina,150,100,200,poetry,lat_0050.0_MQDQ-404.txt
MQDQ-405,Mostellaria,argumenta Plautina,150,100,200,poetry,lat_0050.0_MQDQ-405.txt
MQDQ-408,Pseudolus,argumenta Plautina,150,100,200,poetry,lat_0050.0_MQDQ-408.txt
MQDQ-409,Rudens,argumenta Plautina,150,100,200,poetry,lat_0050.0_MQDQ-409.txt
MQDQ-410,Stichus,argumenta Plautina,150,100,200,poetry,lat_0050.0_MQDQ-410.txt
MQDQ-411,Trinummus,argumenta Plautina,150,100,200,poetry,lat_0050.0_MQDQ-411.txt
MQDQ-412,Truculentus,argumenta Plautina,150,100,200,poetry,lat_0050.0_MQDQ-412.txt
IT-LAT0934,Declamationes maiores,Pseudo-Quintilian,150,100,200,prose,lat_0067_IT-LAT0934.txt
IT-LAT0916,De verbis dubiis,"Caper, Flavius",150,100,200,prose,lat_0150_IT-LAT0916.txt
MQDQ-490,"*de orthographia, uersus inserti","Caper, Flavius",150,100,200,poetry,lat_0150.0_MQDQ-490.txt
MQDQ-240,incerti odarium,[Auctor incertus],175,150,200,poetry,lat_0150.0_MQDQ-240.txt
MQDQ-138,Medea tragoedia,Hosidius Gaetae,188,173,203,poetry,lat_0250.0_MQDQ-138.txt
IT-LAT0749,Ad uxorem libri duo,"Tertullianus, Quintus Septimius Florens",198,198,203,prose,lat_0198_IT-LAT0749.txt
IT-LAT0256,De Baptismo,"Tertullianus, Quintus Septimius Florens",200,198,203,prose,lat_0198_IT-LAT0256.txt
IT-LAT0350,De oratione,"Tertullianus, Quintus Septimius Florens",201,198,203,prose,lat_0205_IT-LAT0350.txt
IT-LAT0750,De cultu feminarum libri duo,"Tertullianus, Quintus Septimius Florens",201,196,206,prose,lat_0198_IT-LAT0750.txt
IT-LAT0606,De resurrectione carnis liber,"Tertullianus, Quintus Septimius Florens",206,206,207,prose,lat_0210_IT-LAT0606.txt
IT-LAT0733,Liber de corona militis,"Tertullianus, Quintus Septimius Florens",208,208,208,prose,lat_0210_IT-LAT0733.txt
IT-LAT0744,De exhortatione castitatis,"Tertullianus, Quintus Septimius Florens",208,208,209,prose,lat_0205_IT-LAT0744.txt
IT-LAT0736,De virginibus velandis,"Tertullianus, Quintus Septimius Florens",208,208,209,prose,lat_0213_IT-LAT0736.txt
IT-LAT0747,Liber de fuga in persecutione,"Tertullianus, Quintus Septimius Florens",208,208,209,prose,lat_0213_IT-LAT0747.txt
IT-LAT0755,Liber de monogamia,"Tertullianus, Quintus Septimius Florens",210,210,211,prose,lat_0213_IT-LAT0755.txt
IT-LAT0788,Adversus Praxean,"Tertullianus, Quintus Septimius Florens",210,210,211,prose,lat_0213_IT-LAT0788.txt
MQDQ-491,"*ignoti uersus ap. Tert. apol. 25, 8","Tertullianus, Quintus Septimius Florens",198,198,213,poetry,lat_0190_MQDQ-491.txt
IT-LAT0471,Passio Sanctarum Perpetuae et Felicitatis,[Auctor incertus],207,203,213,prose,lat_0200_IT-LAT0471.txt
IT-LAT0746,De anima liber,"Tertullianus, Quintus Septimius Florens",211,210,213,prose,lat_0210_IT-LAT0746.txt
IT-LAT0347,De munitionibus castrorum,Pseudo-Hyginus,165,98,225,prose,lat_0100_IT-LAT0347.txt
LC-1,De natura animalium,"Aelianus, Claudius",199,180,238,prose,lat_0200_LC-1.txt
MQDQ-152,carminum fragmenta,Alfius Auitus,200,150,250,poetry,lat_0100.0_MQDQ-152.txt
IT-LAT0201,Epitome Historiarum Philippicarum Pompei Trogi,"Iustinus Iunianus, Marcus",200,150,250,prose,lat_0250_IT-LAT0201.txt
IT-LAT0267,Octavius,"Minucius Felix, Marcus",205,160,250,prose,lat_0150_IT-LAT0267.txt
IT-LAT0865,De Trinitate,Novatianus,240,230,250,prose,lat_0250_IT-LAT0865.txt
IT-LAT0059,De unitate ecclesiae,Cyprianus Carthaginensis,251,251,251,prose,lat_0251_IT-LAT0059.txt
IT-LAT0893,Curae boum,"Gargilius Martialis, Quintus",230,200,260,prose,lat_0260_IT-LAT0893.txt
IT-LAT0895,Medicina ex oleribus et pomis,"Gargilius Martialis, Quintus",230,200,260,prose,lat_0260_IT-LAT0895.txt
IT-LAT0896,Vita Alexandri Severi,"Gargilius Martialis, Quintus",230,200,260,prose,lat_0260_IT-LAT0896.txt
MQDQ-439,carminum fragmenta,Septimius Serenus,225,175,275,poetry,lat_0100.0_MQDQ-439.txt
MQDQ-41,carmen de duobus populis,Commodianus,250,225,275,poetry,lat_0250.0_MQDQ-41.txt
MQDQ-39,instructiones 1,Commodianus,250,225,275,poetry,lat_0250.0_MQDQ-39.txt
MQDQ-40,instructiones 2,Commodianus,250,225,275,poetry,lat_0250.0_MQDQ-40.txt
IT-LAT0846,Acta,Acholius,250,220,280,prose,lat_0250_IT-LAT0846.txt
MQDQ-232,eclogae,Nemesianus,279,275,283,poetry,lat_0250.0_MQDQ-232.txt
MQDQ-233,cynegetica,Nemesianus,283,283,284,poetry,lat_0250.0_MQDQ-233.txt
MQDQ-377,distichorum appendix,pseudo Cato,225,150,300,poetry,lat_0300.0_MQDQ-377.txt
MQDQ-558,"de litteris, de syllabis, de metris",Terentianus Maurus,237,175,300,poetry,lat_0250.0_MQDQ-558.txt
IT-LAT0204,Disticha Catonis,[Auctor incertus],250,200,300,poetry,lat_0250_IT-LAT0204.txt
IT-LAT0913,Fragmentum de metriis,Censorinus,250,200,300,prose,lat_0250_IT-LAT0913.txt
IT-LAT0914,De musica fragmentum,Censorinus,250,200,300,prose,lat_0250_IT-LAT0914.txt
MQDQ-107,carminum fragmenta,Albinus,250,200,300,poetry,lat_0300.0_MQDQ-107.txt
IT-LAT0621,Sententiarum receptarum libri quinque,"Paulus, Julius",275,250,300,prose,lat_0250_IT-LAT0621.txt
MQDQ-234,de aucupio,Nemesianus,287,275,300,poetry,lat_0250.0_MQDQ-234.txt
IT-LAT0264,Adversus nationes,Arnobius,297,295,300,prose,lat_0300_IT-LAT0264.txt
MQDQ-157,de aue Phoenice,"Lactantius, Lucius Caecilius Firmianus",303,303,304,poetry,lat_0300.0_MQDQ-157.txt
MQDQ-289,carminum fragmenta,Paulus Quaestor,312,312,312,poetry,lat_0350.0_MQDQ-289.txt
MQDQ-158,e Graecis conuersa,"Lactantius, Lucius Caecilius Firmianus",308,303,313,poetry,lat_0300.0_MQDQ-158.txt
IT-LAT0268,De mortibus persecutorum,"Lactantius, Lucius Caecilius Firmianus",317,317,318,prose,lat_0318_IT-LAT0268.txt
MQDQ-1,laudes Domini,laudes Domini,321,317,324,poetry,lat_0321_MQDQ-1.txt
IT-LAT0665,De mirabilibus mundi,"Solinus, Caius Iulius",300,275,325,prose,lat_0250_IT-LAT0665.txt
MQDQ-499,carmina,Tiberianus,300,275,325,poetry,lat_0300.0_MQDQ-499.txt
MQDQ-500,carminum fragmenta,Tiberianus,300,275,325,poetry,lat_0300.0_MQDQ-500.txt
MQDQ-151,euangeliorum libri,Vettius Aquilinus Iuuencus,330,330,330,poetry,lat_0350.0_MQDQ-151.txt
MQDQ-241,carmina,Publilius Optatianus Porfyrius,321,306,337,poetry,lat_0300.0_MQDQ-241.txt
IT-LAT0886,Epistulae de iure civitatis Orcistenorum,Ablabius,331,326,337,prose,lat_0330_IT-LAT0886.txt
LC-11,Matheseos libri VIII,Iulius Firmicus Maternus,335,334,337,prose,lat_0350_LC-11.txt
MQDQ-166,epigramma,Ablabius,332,326,338,poetry,lat_0331_MQDQ-166.txt
MQDQ-540,*uersus Aeneidos libro primo praemissi,Pseudo-Virgil,174,19,350,poetry,lat_-0043_MQDQ-540.txt
